id,latitude,longitude,class
8384,31705.1291,-103599.3477,customer
8385,31597.3798,-100182.3084,customer
8386,29950.7801,-96038.8467,customer
8387,33815.6377,-101193.2056,customer
8388,31603.5129,-94655.4874,customer
8389,33459.8415,-94415.4787,customer
8390,29255.248,-95899.9532,customer
8391,30415.1996,-97962.7905,customer
8392,34129.5324,-99142.8544,customer
8393,31825.1263,-103908.8063,customer
8394,29250.242,-97837.7781,customer
8395,29920.2144,-93937.949,customer
8396,28618.0446,-97802.2219,customer
8397,28691.3833,-96828.0387,customer
8398,30909.3387,-98980.0477,customer
8399,33811.2159,-95524.4023,customer
8400,28948.0229,-100623.9711,customer
8401,33405.9575,-94193.2485,customer
8402,31474.8925,-96923.3257,customer
8403,31500.9915,-99373.3896,customer
8404,29352.1841,-95460.219,customer
8405,33694.8279,-97522.5245,customer
8406,31024.034,-103661.5683,customer
8407,34211.7373,-101690.175,customer
8408,31611.836,-96453.59,customer
8409,31631.2864,-95462.1725,customer
8410,31427.6653,-97677.5203,customer
8411,30475.4724,-98156.4068,customer
8412,36336.1403,-102072.1191,customer
8413,29273.2957,-98056.6728,customer
8414,34375.8976,-100394.8405,customer
8415,30590.4772,-97296.9402,customer
8416,31135.4588,-97002.7678,customer
8417,31617.3818,-97738.9122,customer
8418,29017.7541,-95889.3995,customer
8419,33465.1226,-94236.8624,customer
8420,30736.8576,-97580.2851,customer
8421,28847.206,-97448.0495,customer
8422,29311.6366,-96102.7371,customer
8423,30424.9276,-95479.9418,customer
8424,30775.2011,-94415.4758,customer
8425,33133.4307,-100227.3276,customer
8426,32673.188,-97460.5759,customer
8427,35912.82,-100382.0772,customer
8428,33247.0567,-95899.9656,customer
8429,33266.2152,-98993.959,customer
8430,33625.9414,-97133.3453,customer
8431,29777.4504,-95517.1645,customer
8432,30771.86,-96074.9557,customer
8433,32742.3513,-96342.7595,customer
8434,30958.7969,-95373.8292,customer
8435,33042.3409,-96373.8721,customer
8436,30120.2121,-94121.8471,customer
8437,33358.1802,-94254.3607,customer
8438,32870.9607,-97215.2916,customer
8439,25950.9129,-97556.0977,customer
8440,32008.4999,-94248.2526,customer
8441,30275.21,-94796.0361,customer
8442,30046.0497,-94921.0367,customer
8443,33802.8804,-96530.8252,customer
8444,29733.5616,-95230.2123,customer
8445,32009.8869,-95346.0625,customer
8446,25992.0246,-97182.1942,customer
8447,28657.2162,-96358.582,customer
8448,33138.4488,-96110.8066,customer
8449,30193.8154,-98601.6958,customer
8450,29894.9385,-98671.1366,customer
8451,32987.618,-95653.2914,customer
8452,31774.0638,-95013.2733,customer
8453,29334.3661,-103256.5632,customer
8454,32700.132,-97353.6282,customer
8455,32960.124,-96976.6733,customer
8456,32899.5677,-96349.7045,customer
8457,30347.9849,-95782.7268,customer
8458,27756.4004,-99437.8156,customer
8459,32832.9015,-95674.4046,customer
8460,32092.9393,-95146.6121,customer
8461,33013.7288,-98593.9466,customer
8462,27876.6761,-99400.5916,customer
8463,32659.2989,-96271.6456,customer
8464,29981.0004,-104457.6923,customer
8465,26688.9462,-98320.0116,customer
8466,29707.4537,-95688.003,customer
8467,32072.9202,-98470.3247,customer
8468,32854.2787,-99869.2617,customer
8469,33009.8438,-96773.8887,customer
8470,32798.7176,-100508.4432,customer
8471,30017.4357,-98976.9814,customer
8472,32785.6891,-94956.0488,customer
8473,32350.9838,-95068.2767,customer
8474,32258.1865,-99605.0804,customer
8475,27340.8758,-97448.3231,customer
8476,32738.4607,-95949.6892,customer
8477,32524.8399,-100247.0469,customer
8478,32946.5224,-94378.249,customer
8479,32631.2157,-101889.594,customer
8480,33120.1181,-96609.1587,customer
8481,32384.2754,-102782.1191,customer
8482,32718.4626,-96140.2515,customer
8483,32611.8008,-96402.4841,customer
8484,29407.1862,-97288.6002,customer
8485,32055.719,-95150.7788,customer
8486,32229.3202,-95349.397,customer
8487,32541.5157,-98871.1765,customer
8488,31858.4779,-99480.0666,customer
8489,26824.7769,-98147.5054,customer
8490,30116.0502,-95827.7284,customer
8491,29603.0125,-97274.9895,customer
8492,32641.5244,-95387.4526,customer
8493,32290.7013,-96771.1052,customer
8494,32930.6799,-96821.6683,customer
8495,32976.2394,-94718.5396,customer
8496,30151.8602,-101115.3848,customer
8497,29534.1275,-96899.1472,customer
8498,28040.8471,-97859.4436,customer
8499,26495.62,-98194.4555,customer
8500,27902.785,-99639.489,customer
8501,32212.6541,-95371.8976,customer
8502,29704.3949,-95094.9307,customer
8503,32844.5759,-94906.88,customer
8504,30006.61,-95561.0531,customer
8505,32555.4073,-98468.9415,customer
8506,30230.7698,-97031.096,customer
8507,32620.9667,-97937.2597,customer
8508,30004.94,-97686.1117,customer
8509,32686.216,-101786.5328,customer
8510,33179.2864,-97153.6245,customer
8511,32184.5661,-101633.7386,customer
8512,30037.159,-97886.9497,customer
8513,29650.2316,-95404.6619,customer
8514,32593.7575,-94454.0878,customer
8515,32828.7444,-94810.4884,customer
8516,30288.2167,-103926.5692,customer
8517,29821.8951,-96973.0385,customer
8518,29634.3932,-98258.6228,customer
8519,30082.1233,-103126.8377,customer
8520,33237.9032,-94366.3066,customer
8521,29535.7912,-95466.331,customer
8522,33055.3975,-96621.9376,customer
8523,32405.1417,-96381.0937,customer
8524,29670.5088,-95396.3283,customer
8525,32901.7936,-95105.4958,customer
8526,32270.9675,-98957.8424,customer
8527,32011.8318,-95279.9493,customer
8528,32479.8611,-96103.0282,customer
8529,32320.1333,-98828.9504,customer
8530,29653.8478,-96401.3565,customer
8531,32340.1516,-94967.9957,customer
8532,32842.885,-100235.1042,customer
8533,30068.8256,-94701.0317,customer
8534,32417.3635,-96035.8034,customer
8535,32811.7744,-100298.4388,customer
8536,29567.1775,-97604.7187,customer
8537,32008.4704,-100523.9897,customer
8538,29511.8979,-98121.3971,customer
8539,30353.8205,-96439.9662,customer
8540,27303.6507,-98439.7337,customer
8541,32402.3432,-100437.6045,customer
8542,31840.983,-98338.6517,customer
8543,29524.1234,-97608.052,customer
8544,31936.2686,-96710.2684,customer
8545,31823.498,-96201.6389,customer
8546,31889.3372,-95029.6631,customer
8547,32683.187,-96385.539,customer
8548,29321.586,-103616.0191,customer
8549,32496.5182,-98663.1142,customer
8550,32981.512,-96927.505,customer
8551,33036.4818,-102221.8448,customer
8552,28123.8989,-97799.9983,customer
8553,32798.1924,-94568.8129,customer
8554,29835.4984,-94741.8647,customer
8555,32502.3668,-95119.1118,customer
8556,28101.4005,-97637.4959,customer
8557,30302.4314,-95973.5659,customer
8558,29389.4104,-96959.1491,customer
8559,32148.2061,-97316.6803,customer
8560,30201.8815,-96491.3577,customer
8561,33704.8281,-95488.0113,customer
8562,31688.7851,-95458.0064,customer
8563,33727.8836,-95479.4002,customer
8564,31854.3376,-94077.1379,customer
8565,34687.2861,-102102.9694,customer
8566,33993.4288,-98545.3336,customer
8567,31539.8814,-98088.6433,customer
8568,33783.6933,-101647.6658,customer
8569,31651.542,-99908.6929,customer
8570,28994.6936,-98324.734,customer
8571,36139.4766,-102635.1959,customer
8572,31405.7189,-98962.2697,customer
8573,33576.2161,-96109.4196,customer
8574,31685.4534,-95216.8885,customer
8575,33524.8086,-101779.6082,customer
8576,30942.1325,-96737.4764,customer
8577,30990.1873,-94956.5991,customer
8578,34143.4068,-101204.3197,customer
8579,33294.8357,-96495.2639,customer
8580,30936.5755,-95208.2711,customer
8581,35939.4865,-100325.965,customer
8582,31241.8386,-97616.6835,customer
8583,36235.3081,-102237.4026,customer
8584,28984.1426,-97616.3854,customer
8585,31074.9073,-96142.7375,customer
8586,30921.3105,-94064.6335,customer
8587,33299.2835,-97204.7376,customer
8588,33636.493,-98287.5475,customer
8589,33496.4952,-95868.0209,customer
8590,30444.6359,-99130.6048,customer
8591,30864.9135,-96428.8537,customer
8592,30414.3612,-98736.7041,customer
8593,30653.5313,-96818.868,customer
8594,33704.5278,-100841.5227,customer
8595,31159.5734,-105710.5186,customer
8596,30644.0751,-98284.7464,customer
8597,33737.3286,-95420.7879,customer
8598,34277.5685,-101716.2884,customer
8599,33880.9185,-99799.8168,customer
8600,29363.5683,-94757.6952,customer
8601,31294.6237,-96109.1294,customer
8602,28917.754,-95691.0636,customer
8603,35785.3223,-100123.4551,customer
8604,31098.512,-97368.8942,customer
8605,29251.3518,-98129.4523,customer
8606,30684.069,-99201.4428,customer
8607,29281.3603,-96396.9118,customer
8608,33576.4967,-97520.581,customer
8609,33820.654,-98677.2813,customer
8610,29985.4918,-94061.8439,customer
8611,30561.8725,-94350.193,customer
8612,31052.1245,-97439.4519,customer
8613,33329.2936,-94048.5197,customer
8614,31185.7276,-97808.9101,customer
8615,36455.8643,-100630.9808,customer
8616,36191.6978,-102311.8506,customer
8617,33579.8295,-95466.3432,customer
8618,33234.8229,-99704.2558,customer
8619,31479.0503,-99025.6043,customer
8620,30572.4234,-96326.351,customer
8621,33326.4778,-102050.4466,customer
8622,29112.4663,-98488.627,customer
8623,30403.541,-94484.0843,customer
8624,31789.8967,-94731.8788,customer
8625,31323.7752,-99410.0566,customer
8626,30575.7414,-99007.8271,customer
8627,33658.4423,-94982.1653,customer
8628,30901.8543,-97068.6011,customer
8629,35411.1594,-101619.6201,customer
8630,28860.5327,-98347.7901,customer
8631,28841.3625,-99113.9222,customer
8632,30910.4462,-101160.9445,customer
8633,31383.7743,-98310.5916,customer
8634,30492.6743,-101932.3512,customer
8635,33320.6711,-96903.0585,customer
8636,33302.3339,-95476.6189,customer
8637,31141.2797,-99392.0017,customer
8638,31314.3457,-96073.851,customer
8639,33418.9982,-98290.3256,customer
8640,33786.2058,-102401.0151,customer
8641,33451.5063,-94527.1486,customer
8642,31050.7362,-97262.222,customer
8643,34579.7912,-102802.4402,customer
8644,31014.336,-99063.1044,customer
8645,29907.4451,-97459.4393,customer
8646,29281.3456,-100588.4173,customer
8647,31428.5069,-96635.815,customer
8648,30866.0236,-96695.53,customer
8649,31899.3346,-95427.4526,customer
8650,28742.2139,-97119.7112,customer
8651,31670.7267,-95955.5189,customer
8652,34671.1792,-102949.1106,customer
8653,31667.1078,-97241.6744,customer
8654,29091.3551,-98680.5772,customer
8655,33920.3568,-100689.5724,customer
8656,30741.5426,-103628.2333,customer
8657,31801.8393,-94094.0835,customer
8658,28680.8259,-97312.7697,customer
8659,30818.2374,-98079.7448,customer
8660,33543.4428,-95102.9999,customer
8661,35033.3927,-102657.7136,customer
8662,31139.0718,-95385.4977,customer
8663,29061.3191,-103099.6117,customer
8664,31788.4936,-97324.4556,customer
8665,33361.2217,-98320.8824,customer
8666,32289.602,-94392.4204,customer
8667,31023.7927,-97241.1095,customer
8668,34148.685,-100147.887,customer
8669,33456.4979,-95450.2306,customer
8670,29803.2765,-98163.6209,customer
8671,34219.2506,-99396.4743,customer
8672,29769.1113,-99403.6564,customer
8673,30863.2467,-96310.2398,customer
8674,30859.3408,-98817.265,customer
8675,33253.4476,-96435.5398,customer
8676,31098.7992,-94835.2087,customer
8677,34221.4592,-101758.7889,customer
8678,33328.1657,-95784.1286,customer
8679,34280.0828,-99345.0846,customer
8680,31104.627,-96883.0402,customer
8681,31522.1095,-97341.9554,customer
8682,30626.0307,-97360.5538,customer
8683,33255.1176,-94894.9339,customer
8684,29134.9772,-96629.9747,customer
8685,29811.0301,-102148.1885,customer
8686,31542.3947,-96248.0265,customer
8687,32282.9128,-98705.0573,customer
8688,32970.9458,-99032.0161,customer
8689,31923.5012,-95308.5604,customer
8690,35949.2042,-101456.2761,customer
8691,29121.5915,-103524.0696,customer
8692,32359.2996,-98706.4472,customer
8693,32816.5127,-95750.7961,customer
8694,29662.1714,-94889.9241,customer
8695,29647.7284,-95013.8171,customer
8696,30257.9905,-95145.2105,customer
8697,33484.5509,-95919.4114,customer
8698,31262.963,-94867.1543,customer
8699,30599.6432,-95057.9915,customer
8700,31467.4061,-94387.1476,customer
8701,30745.4694,-95397.9971,customer
8702,31372.6859,-94490.4828,customer
8703,33468.9962,-96088.5839,customer
8704,31180.7403,-94986.6007,customer
8705,35173.105,-100908.2015,customer
8706,33463.4403,-95877.7433,customer
8707,31398.2399,-94643.2632,customer
8708,30799.0912,-94112.9673,customer
8709,30679.6393,-95563.2774,customer
8710,31670.1748,-93889.6329,customer
8711,31420.4606,-93975.1901,customer
8712,33488.1619,-95999.4139,customer
8713,31567.9553,-95350.224,customer
8714,30793.8013,-95396.8858,customer
8715,31439.9019,-95350.778,customer
8716,31269.077,-94098.2488,customer
8717,33154.8392,-96547.2113,customer
8718,30314.0984,-95030.7647,customer
8719,30944.9166,-94613.2598,customer
8720,31222.3932,-97787.799,customer
8721,32846.2364,-96389.9837,customer
8722,31314.3489,-95109.9369,customer
8723,32499.8459,-99745.9225,customer
8724,32997.9014,-97183.6246,customer
8725,32409.0405,-94705.21,customer
8726,33152.3417,-96917.7821,customer
8727,30407.421,-98044.4588,customer
8728,35053.1101,-101817.965,customer
8729,33532.0312,-101708.218,customer
8730,32884.0116,-96081.0828,customer
8731,30417.1444,-97929.1787,customer
8732,27810.024,-97833.6092,customer
8733,30454.9224,-97805.8432,customer
8734,32488.7482,-97834.1983,customer
8735,30446.0353,-97679.4507,customer
8736,31613.2351,-94241.8661,customer
8737,31745.1732,-93972.4134,customer
8738,32116.5442,-95902.465,customer
8739,32006.2777,-94187.6952,customer
8740,26205.3515,-98223.3455,customer
8741,31629.0026,-106238.5904,customer
8742,26281.4611,-97918.3335,customer
8743,31938.9958,-106019.4207,customer
8744,27802.2462,-98252.229,customer
8745,26072.2994,-97640.2678,customer
8746,26220.3521,-97804.1622,customer
8747,26089.2435,-97613.3224,customer
8748,28308.3356,-97767.2202,customer
8749,26057.3,-97424.1489,customer
8750,26159.2419,-97951.3905,customer
8751,26511.4557,-97770.2728,customer
8752,28742.1995,-99858.3895,customer
8753,27682.2391,-99177.2519,customer
8754,26430.3419,-98755.3039,customer
8755,26432.2845,-98972.252,customer
8756,26436.4529,-98740.3036,customer
8757,26132.2981,-98138.3421,customer
8758,26172.2969,-98182.2326,customer
8759,26309.2376,-97996.3922,customer
8760,26406.4526,-98900.3061,customer
8761,28014.1848,-97217.2134,customer
8762,28027.2364,-97818.3318,customer
8763,27997.2382,-97979.1676,customer
8764,31285.1256,-105837.467,customer
8765,26308.403,-98558.3552,customer
8766,30688.5171,-98412.5289,customer
8767,33059.284,-96124.4183,customer
8768,33092.3385,-96061.0825,customer
8769,29458.0113,-98038.895,customer
8770,29310.2383,-98208.6209,customer
8771,32366.2519,-97681.6929,customer
8772,28902.4758,-98123.6179,customer
8773,32106.5502,-95042.4421,customer
8774,32610.9748,-94915.4934,customer
8775,29945.78,-96750.8106,customer
8776,26046.4666,-97666.3798,customer
8777,31682.9434,-96737.4892,customer
8778,31151.8493,-95543.5575,customer
8779,30240.7684,-96242.1837,customer
8780,30705.2003,-94743.8188,customer
8781,29333.8517,-97664.4408,customer
8782,29957.1686,-96556.083,customer
8783,30696.8673,-94729.3739,customer
8784,30882.6991,-93713.7885,customer
8785,31167.4048,-95384.3869,customer
8786,32096.5155,-101306.5081,customer
8787,32045.721,-94293.2534,customer
8788,31675.9652,-102372.6422,customer
8789,31402.6631,-98081.1418,customer
8790,30457.983,-94937.4317,customer
8791,33295.6519,-99957.5963,customer
8792,30819.6338,-95236.3281,customer
8793,33993.4119,-100380.9503,customer
8794,30138.471,-97253.255,customer
8795,29945.5,-95554,customer
8796,29617.7,-95402.8,customer
8797,29884.4,-95665.1,customer
8798,29539.7,-95688.1,customer
8799,29779.7,-95565.2,customer
8800,29797.9,-95257.1,customer
8801,29649.2,-95242.8,customer
8802,29947.2,-95476.8,customer
8803,29655.3,-95161.2,customer
8804,29622,-95310.4,customer
8805,29636.2,-95548.1,customer
8806,30098.1,-95207.6,customer
8807,29733.2,-95632.9,customer
8808,29841.8,-95709.3,customer
8809,29696.1,-95508.8,customer
8810,29801.3,-95147.2,customer
8811,29565.4,-95108.7,customer
8812,33233.4,-96961.582,customer
8813,40471.8885,-112362.1713,customer
8814,41920.2033,-112049.9536,customer
8815,39954.6731,-112061.3333,customer
8816,40610.5076,-111280.7363,customer
8817,39155.2391,-111818.2582,customer
8818,41638.542,-112079.3935,customer
8819,39688.297,-110805.7149,customer
8820,38359.4151,-112638.8303,customer
8821,39524.9615,-111590.4725,customer
8822,40089.1304,-109677.3608,customer
8823,40617.4509,-111213.7891,customer
8824,40339.9529,-110427.38,customer
8825,40737.1524,-114037.5102,customer
8826,37062.2183,-110765.4153,customer
8827,40524.9546,-111467.4102,customer
8828,40592.7284,-111630.7567,customer
8829,40663.0014,-112096.0527,customer
8830,38485.2405,-113131.9047,customer
8831,39393.8574,-110454.8783,customer
8832,39852.46,-111012.9425,customer
8833,39088.0274,-110318.7608,customer
8834,39729.6875,-109732.915,customer
8835,37167.205,-113079.9425,customer
8836,41895.475,-113151.6585,customer
8837,40248.0156,-109935.147,customer
8838,38310.5419,-109405.1139,customer
8839,40389.1241,-109920.9824,customer
8840,41223.8206,-112664.6917,customer
8841,40454.6716,-111922.1573,customer
8842,37197.221,-109323.7257,customer
8843,39623.5672,-111889.6543,customer
8844,41993.806,-113419.1679,customer
8845,41220.7642,-112760.5308,customer
8846,40314.6681,-112278.2799,customer
8847,38882.454,-113441.9146,customer
8848,38249.1504,-111976.5847,customer
8849,38340.8133,-111544.0702,customer
8850,40035.5115,-111526.0244,customer
8851,40929.1264,-109390.9685,customer
8852,38968.8524,-112323.5487,customer
8853,41766.3188,-111848.2777,customer
8854,38723.5801,-112098.5377,customer
8855,39826.072,-110944.8851,customer
8856,40024.1137,-112310.5058,customer
8857,38449.4204,-112230.2024,customer
8858,40446.3417,-111644.0887,customer
8859,39674.6838,-111434.3549,customer
8860,37842.1975,-112827.9996,customer
8861,40260.7881,-111656.0334,customer
8862,38957.7407,-111859.925,customer
8863,39585.786,-112161.8854,customer
8864,39974.6801,-110957.1065,customer
8865,40354.9555,-111574.0831,customer
8866,41829.0935,-112056.0629,customer
8867,40705.5045,-111545.1998,customer
8868,41709.9297,-111977.725,customer
8869,38535.2546,-111738.521,customer
8870,40721.8907,-111955.7712,customer
8871,40706.615,-111616.3143,customer
8872,41259.3877,-111912.7182,customer
8873,41303.276,-112026.8871,customer
8874,41356.8844,-111870.4962,customer
8875,40775.5021,-111755.2099,customer
8876,40561.3354,-110492.3835,customer
8877,40499.9441,-112339.1146,customer
8878,37019.4409,-110791.2486,customer
8879,37523.591,-112662.992,customer
8880,37393.4773,-76650.7889,customer
8881,37080.428,-77997.2259,customer
8882,38977.0537,-78184.1666,customer
8883,37227.9264,-76964.1321,customer
8884,36630.137,-80144.771,customer
8885,39000.6651,-77345.8181,customer
8886,36922.9159,-80013.3712,customer
8887,38188.4675,-77854.439,customer
8888,36654.5454,-82467.0941,customer
8889,37218.7427,-80278.0999,customer
8890,37717.9214,-77454.1497,customer
8891,37859.2929,-75623.8171,customer
8892,37789.3054,-76629.1223,customer
8893,37345.6929,-76277.7188,customer
8894,38239.018,-77150.2545,customer
8895,37100.1335,-80218.9313,customer
8896,36863.457,-80828.964,customer
8897,36576.8047,-79858.3721,customer
8898,37294.3081,-76415.5023,customer
8899,36650.0999,-82550.4312,customer
8900,36683.1969,-78345.2753,customer
8901,37402.6397,-76458.5592,customer
8902,38296.7958,-78621.9618,customer
8903,37211.2613,-77768.0528,customer
8904,36574.8631,-78651.3919,customer
8905,37241.5023,-81744.2765,customer
8906,36714.8591,-79166.9618,customer
8907,38236.2419,-78597.7945,customer
8908,36617.9274,-77634.4271,customer
8909,37275.1423,-79552.8094,customer
8910,36900.4281,-76930.516,customer
8911,38062.0744,-76623.846,customer
8912,37632.3545,-75700.484,customer
8913,36843.203,-77904.9968,customer
8914,37081.8022,-80134.2066,customer
8915,37415.7052,-78455.8318,customer
8916,37999.3025,-77320.8127,customer
8917,37076.2487,-80039.2038,customer
8918,37866.5278,-77246.6443,customer
8919,37853.1951,-77296.6454,customer
8920,36676.5266,-79122.2379,customer
8921,36815.4204,-78466.6641,customer
8922,37238.2062,-78576.9435,customer
8923,38002.3556,-76855.2409,customer
8924,38113.4656,-77205.5331,customer
8925,36696.8165,-77451.9219,customer
8926,37825.4216,-77999.4421,customer
8927,37026.5329,-78747.7832,customer
8928,36926.8057,-79096.1281,customer
8929,37831.2498,-76889.9651,customer
8930,38351.7941,-78688.6314,customer
8931,37425.1432,-79044.4665,customer
8932,37904.5815,-76941.3562,customer
8933,37616.5357,-78276.9438,customer
8934,36648.993,-82247.3591,customer
8935,36881.5389,-77210.5242,customer
8936,37810.1405,-77272.7559,customer
8937,37200.4196,-79656.4213,customer
8938,37839.3059,-76982.7468,customer
8939,37418.2062,-78075.556,customer
8940,36829.0365,-77840.8278,customer
8941,37150.428,-77916.9456,customer
8942,37413.7577,-76968.5774,customer
8943,38180.9672,-77763.6034,customer
8944,37492.3617,-76539.951,customer
8945,37092.6484,-76724.1246,customer
8946,36870.9836,-76963.8499,customer
8947,36746.2426,-80648.6823,customer
8948,38400.1279,-77728.8804,customer
8949,37368.7627,-78158.3313,customer
8950,38394.2946,-78313.8938,customer
8951,37133.7608,-77019.1316,customer
8952,37954.5813,-77310.8125,customer
8953,36838.7353,-80845.9093,customer
8954,36659.8653,-78184.7183,customer
8955,37165.7049,-76973.2977,customer
8956,37479.3173,-78159.1646,customer
8957,37524.5898,-77075.2478,customer
8958,36969.3109,-79486.1391,customer
8959,37947.3581,-76938.5784,customer
8960,36935.1391,-79012.2369,customer
8961,36915.4277,-76836.6262,customer
8962,36702.3596,-79523.6393,customer
8963,37073.2072,-78132.2221,customer
8964,37275.1533,-78291.384,customer
8965,37852.0816,-76772.7378,customer
8966,36804.8712,-76511.0598,customer
8967,37400.702,-76873.5744,customer
8968,37291.5367,-76933.5761,customer
8969,36880.7045,-76581.8967,customer
8970,38215.1294,-77244.1457,customer
8971,36867.3392,-81423.4428,customer
8972,38500.1188,-79549.7702,customer
8973,37643.4744,-79022.2467,customer
8974,37476.8048,-79483.6454,customer
8975,36772.8907,-81836.2343,customer
8976,37099.2681,-82674.8795,customer
8977,37321.5136,-80598.6739,customer
8978,38415.1254,-78801.9691,customer
8979,38246.7947,-79183.367,customer
8980,38335.6787,-79490.5999,customer
8981,37890.4176,-78872.2444,customer
8982,36699.5385,-82851.274,customer
8983,37227.6192,-81008.4183,customer
8984,36881.5031,-81762.0635,customer
8985,38575.4001,-78502.5089,customer
8986,37855.4096,-79365.0362,customer
8987,37854.8616,-78962.2464,customer
8988,36870.425,-78046.1109,customer
8989,36774.8712,-76446.3348,customer
8990,37545.4126,-79623.9274,customer
8991,36771.8045,-79534.1955,customer
8992,37511.5362,-77508.0413,customer
8993,37854.8613,-77178.5866,customer
8994,39053.4406,-77820.5504,customer
8995,38473.1816,-77952.7742,customer
8996,37360.1429,-79208.358,customer
8997,38177.9029,-79647.5478,customer
8998,37267.916,-76017.4336,customer
8999,38657.6201,-77716.9363,customer
9000,36819.857,-80218.3823,customer
9001,38226.2398,-79162.2551,customer
9002,36714.8112,-83030.1675,customer
9003,37890.1411,-78704.7401,customer
9004,37278.1941,-75956.3201,customer
9005,38442.3491,-78238.0578,customer
9006,37045.428,-76936.0723,customer
9007,37426.5371,-77457.762,customer
9008,37198.2041,-76892.7405,customer
9009,38619.5656,-78061.109,customer
9010,38147.9092,-76921.0802,customer
9011,36593.9882,-82632.3779,customer
9012,38850.1141,-78224.4453,customer
9013,36634.8343,-81995.6806,customer
9014,38805.1134,-78637.515,customer
9015,37280.6683,-81814.0035,customer
9016,38465.9573,-78972.2521,customer
9017,38792.3357,-77070.811,customer
9018,36763.7484,-79465.3048,customer
9019,38582.9003,-77878.0502,customer
9020,38466.5128,-79013.9201,customer
9021,39092.8839,-78099.4434,customer
9022,38135.4051,-79425.3183,customer
9023,38042.6301,-79298.9242,customer
9024,39069.551,-78037.7754,customer
9025,38761.5029,-78711.4073,customer
9026,36700.0972,-82750.4385,customer
9027,36782.3473,-80902.5787,customer
9028,37825.1383,-76801.3503,customer
9029,37617.6369,-79291.4203,customer
9030,38270.4066,-76985.8059,customer
9031,37755.4046,-79916.4426,customer
9032,39212.0477,-78386.3949,customer
9033,38174.0214,-78847.5245,customer
9034,38028.4683,-77331.3687,customer
9035,36801.2333,-81083.4215,customer
9036,37108.4848,-78109.167,customer
9037,37529.3139,-78491.9464,customer
9038,36730.0967,-82761.272,customer
9039,37923.4733,-77659.1551,customer
9040,38135.4075,-79218.6446,customer
9041,37949.0205,-79286.1453,customer
9042,38168.7408,-79172.2547,customer
9043,37835.143,-77815.5492,customer
9044,36934.8708,-77978.8904,customer
9045,38775.6694,-77297.4847,customer
9046,37570.9667,-75794.3744,customer
9047,38407.9042,-78623.6277,customer
9048,37037.3301,-82161.2466,customer
9049,38855.9456,-78590.8463,customer
9050,38135.413,-78392.5091,customer
9051,36845.6939,-79898.9257,customer
9052,37148.4535,-80874.2436,customer
9053,36603.4809,-77880.8234,customer
9054,37716.5217,-79472.5378,customer
9055,36832.0577,-81814.5661,customer
9056,38873.723,-77271.372,customer
9057,36918.2026,-78486.1068,customer
9058,36617.6183,-81643.1702,customer
9059,36701.5393,-76961.0726,customer
9060,36796.4878,-82596.5453,customer
9061,37713.1892,-79405.8692,customer
9062,36769.2805,-81780.6775,customer
9063,38684.8385,-78947.8063,customer
9064,37537.9265,-78329.1651,customer
9065,37864.8627,-78830.2989,customer
9066,38326.5187,-78232.2256,customer
9067,37247.0542,-82324.5898,customer
9068,37358.4421,-82187.3596,customer
9069,37688.1809,-80093.3913,customer
9070,38903.7231,-77661.6592,customer
9071,36661.8042,-79786.7026,customer
9072,38928.1667,-77132.7569,customer
9073,38270.1242,-79548.9345,customer
9074,36834.0367,-77825.8275,customer
9075,36855.6946,-78908.8996,customer
9076,36620.3783,-82525.4296,customer
9077,38555.1232,-77670.8233,customer
9078,38037.91,-76794.9612,customer
9079,37386.2537,-79183.0801,customer
9080,39049.2745,-77604.7141,customer
9081,38422.6271,-78367.5061,customer
9082,37229.8682,-76626.8989,customer
9083,38007.0743,-76544.1215,customer
9084,37294.5933,-77297.7562,customer
9085,37304.3154,-77287.2001,customer
9086,37948.4669,-76716.6241,customer
9087,37294.3183,-78094.1667,customer
9088,37280.7048,-77315.2569,customer
9089,36700.1439,-78099.7185,customer
9090,37827.6414,-78787.5199,customer
9091,38163.7426,-77394.1487,customer
9092,36905.9812,-78283.8859,customer
9093,36759.5938,-77385.253,customer
9094,39023.1635,-78305.8365,customer
9095,37984.2927,-79838.3861,customer
9096,38104.2906,-79901.1674,customer
9097,38090.412,-77512.4837,customer
9098,37774.5761,-79468.6496,customer
9099,36599.0121,-81337.8781,customer
9100,36853.7607,-77424.4225,customer
9101,38103.1911,-77691.9342,customer
9102,38912.0559,-77475.8229,customer
9103,38313.4636,-78207.2251,customer
9104,37801.2531,-78755.5744,customer
9105,37168.4657,-80255.3212,customer
9106,38341.2372,-77183.0336,customer
9107,37036.2229,-81917.9008,customer
9108,37345.1093,-82167.9142,customer
9109,38317.9081,-78171.3909,customer
9110,38214.8561,-77922.4963,customer
9111,37291.5371,-77065.5252,customer
9112,37945.6796,-75577.1489,customer
9113,36854.2645,-82712.1039,customer
9114,36738.1934,-78883.065,customer
9115,36952.3645,-78762.5058,customer
9116,37267.345,-80712.5682,customer
9117,37925.9711,-77343.8687,customer
9118,38759.2831,-77923.8841,customer
9119,36941.7662,-82643.4907,customer
9120,36865.1464,-78200.2756,customer
9121,37500.9646,-79911.4321,customer
9122,38666.5079,-77583.6004,customer
9123,38775.9468,-78757.5203,customer
9124,37289.2906,-80655.8986,customer
9125,36978.7588,-76428.003,customer
9126,37616.5169,-79983.6613,customer
9127,36790.415,-80006.1525,customer
9128,38282.6286,-79015.0294,customer
9129,36571.5297,-78679.7259,customer
